object_id,museal_number,image_url,object_url,title,ethnic_group,year,collection_date_start,collection_date_end,latitude,longitude,event_ids,description,collectors_not_cleaned,comments,legend,text_on_object,tempel/ sign,references,event_names,related_objects,relation_type,<viited>,places_not_cleaned,material_not cleaned,material_cat_not_cleaned
618114,ERM B 176:63,http://opendata.muis.ee/media-list/618114,http://opendata.muis.ee/object/618114,pearätik,udmurdi,1988,1988-06-11,1988-06-15,,,"5678195, 2158831, 4708999","Pearätt, kunstsiidist, sissekootud mustriga, muster on oranžist ja tumesinisest siidniidist, koosneb lilleõite ja lehtede motiividest, suuremustriline. Servades narmad tumesinisest ja oranžist kunstsiidist, niidid on kokku sõlmitus, otstest lahtised. Rätiku ühte nurka on pruuni puuvillase niidiga õmmeldud 10 kopikaline, kopikale on sisse tehtud auk, millest kinnitatud, teises nurgas on 20. kopikaline.",Aleksei Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla","10. ja 20. kopikaline münt., kunstsiid, sünteetiline materjal, valge metall",tekstiil
618115,ERM B 176:64,http://opendata.muis.ee/media-list/618115,http://opendata.muis.ee/object/618115,pearätik,udmurdi,1988,1988-06-11,1988-06-15,,,"2159547, 4708999","Pearätt, labasest puuvillasest sissekootud mustriga, ruudu kujuline. Kahes servas on koendserv.",Aleksei Peterson,,,,,,,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla","puuvillane, sissekootud muster",tekstiil
618116,ERM B 176:65,http://opendata.muis.ee/media-list/618116,http://opendata.muis.ee/object/618116,laudlina,udmurdi,1988,1988-06-11,1988-06-15,,,"6046348, 4708999, 6046347",,Aleksei Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,valmistaja,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja külast",,tekstiil
618118,ERM B 176:66,http://opendata.muis.ee/media-list/618118,http://opendata.muis.ee/object/618118,käterätt,udmurdi,1988,1988-06-11,1988-06-15,,,"2253807, 2253811, 4708999, 5701274",,Aleksei Peterson,,Andmed valmistamise kohta puuduvad.,,,,õmblemine | kodukaunistamine,,,,Tatari vabariik; Agrõzi rajoon; Varklet-Bodja küla,puuvill,tekstiil
618119,ERM B 176:67,http://opendata.muis.ee/media-list/618119,http://opendata.muis.ee/object/618119,põll,udmurdi,1988,1988-06-11,1988-06-15,,,"5796257, 4708999, 5796262",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,<valmistamine/tekkimine>,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618123,ERM B 176:69,http://opendata.muis.ee/media-list/618123,http://opendata.muis.ee/object/618123,peapael,udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 6046352, 6046353",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,<valmistamine/tekkimine>,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618125,ERM B 176:70,http://opendata.muis.ee/media-list/618125,http://opendata.muis.ee/object/618125,peapael,udmurdi,1988,1988-06-11,1988-06-15,,,"6046355, 4708999, 6046356",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,<valmistamine/tekkimine>,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618126,ERM B 176:71,http://opendata.muis.ee/media-list/618126,http://opendata.muis.ee/object/618126,peapael,udmurdi,1988,1988-06-11,1988-06-15,,,"6044174, 4708999",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,Temaatiline klassifikatsioon,"618127, 618129, 618130, 618131",seosobjekt,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618127,ERM B 176:72,http://opendata.muis.ee/media-list/618127,http://opendata.muis.ee/object/618127,peapael,udmurdi,1988,1988-06-11,1988-06-15,,,"6046633, 4708999, 6046634",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,<valmistamine/tekkimine>,618126,seosobjekt,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618129,ERM B 176:73,http://opendata.muis.ee/media-list/618129,http://opendata.muis.ee/object/618129,peapael,udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 6046640, 6046641",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,<valmistamine/tekkimine> | Temaatiline klassifikatsioon,618126,seosobjekt,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618130,ERM B 176:74,http://opendata.muis.ee/media-list/618130,http://opendata.muis.ee/object/618130,peapael,udmurdi,1988,1988-06-11,1988-06-15,,,"6046646, 4708999, 6046647",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,<valmistamine/tekkimine>,618126,seosobjekt,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618131,ERM B 176:75,http://opendata.muis.ee/media-list/618131,http://opendata.muis.ee/object/618131,peapael,udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 6046658, 6046657",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,<valmistamine/tekkimine>,618126,seosobjekt,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618132,ERM B 176:76/ab,http://opendata.muis.ee/media-list/618132,http://opendata.muis.ee/object/618132,"vöö, katkend, naiste",udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 6046664, 6046663",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,<valmistamine/tekkimine>,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618133,ERM B 176:77,http://opendata.muis.ee/media-list/618133,http://opendata.muis.ee/object/618133,"vöö, meeste",udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 6044133",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,Temaatiline klassifikatsioon,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618134,ERM B 176:78,http://opendata.muis.ee/media-list/618134,http://opendata.muis.ee/object/618134,palvelusriie,udmurdi,1988,1988-06-11,1988-06-15,,,"6044128, 4708999",,A. Peterson,"Kogu udmurdi etnograafilisi esemeid Tatari ANSV Agrõzi raj. Varklet-Bodja külast. Kogunud ERM-i direktor A. Peterson 11.-15.VI.1988. Katalooginud vanemteadur K. Turk 1989.a. novembris, detsembris. Verif.: v.v.akt 1988:78; k/r 334.",,,,,,,,,"Tatari ANSV, Agrõzi raj., Varklet-Bodja küla",,tekstiil
618135,ERM B 176:79,http://opendata.muis.ee/media-list/618135,http://opendata.muis.ee/object/618135,sääsevarje,udmurdi,1988,1988-06-11,1988-06-15,,,"5678196, 4708999, 1095048","Sääsevarje, hallikast labasest linasest, õmmeldud masinaga valge puuvillase niidiga. Sääsevarje on karbi kujuga, millel puudub põhi. Ülemistes nurkades ja keskel on linasest punutud nöörid, riputamiseks, kokku 6 tükki.",Aleksei Peterson,,,,,,valmistamine,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,,tekstiil
618136,ERM B 176:80,http://opendata.muis.ee/media-list/618136,http://opendata.muis.ee/object/618136,pudrunui,udmurdi,1988,1988-06-11,1988-06-15,,,"3091076, 4708999, 5723751, 3091077",,Aleksei Peterson,,,,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,"lehtpuit, nahk, pael",puit
618137,ERM B 176:81,http://opendata.muis.ee/media-list/618137,http://opendata.muis.ee/object/618137,pudrulabidas,udmurdi,1988,1988-06-11,1988-06-15,,,"3091077, 3091076, 4708999, 5723579, 3091097",,Aleksei Peterson,,"""Kasutati loomatoidu tegemisel.""",,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,kuusk,puit
618139,ERM B 176:82,http://opendata.muis.ee/media-list/618139,http://opendata.muis.ee/object/618139,pudrulabidas,udmurdi,1988,1988-06-11,1988-06-15,,,"5725176, 3091077, 4708999, 3091076",,Aleksei Peterson,,,,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,lehtpuit,puit
618140,ERM B 176:83,http://opendata.muis.ee/media-list/618140,http://opendata.muis.ee/object/618140,pudrulabidas,udmurdi,1988,1988-06-11,1988-06-15,,,"5723580, 4708999, 3091076, 3091077",,Aleksei Peterson,,,,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,kask,puit
618141,ERM B 176:84,http://opendata.muis.ee/media-list/618141,http://opendata.muis.ee/object/618141,"näovari, mesiniku",udmurdi,1988,1988-06-11,1988-06-15,,,"4709030, 4709034, 5733382, 4708999",,Aleksei Peterson,,,,,,valmistamine,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,"metall, puuvill",tekstiil
618142,ERM B 176:85/ab,http://opendata.muis.ee/media-list/618142,http://opendata.muis.ee/object/618142,niiepöörad,udmurdi,1988,1988-06-11,1988-06-15,,,"4709043, 4709041, 4708999, 5741143",,Aleksei Peterson,,,,,,valmistamine,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,lehtpuit,puit
618143,ERM B 176:86,http://opendata.muis.ee/media-list/618143,http://opendata.muis.ee/object/618143,liud,udmurdi,1988,1988-06-11,1988-06-15,,,"3091143, 4708999, 5725077",,Aleksei Peterson,,,,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,savi,keraamika
618144,ERM B 176:87,http://opendata.muis.ee/media-list/618144,http://opendata.muis.ee/object/618144,sirp,udmurdi,1988,1988-06-11,1988-06-15,,,"5725177, 4708999, 3091154",,Aleksei Peterson,,"""Ostetud 50 a tagasi.""",,,,viljakoristus/ -lõikus,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,"lehtpuit, raud","puit, metall"
618145,ERM B 176:88,http://opendata.muis.ee/media-list/618145,http://opendata.muis.ee/object/618145,sirp,udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 5727071, 3091157",,Aleksei Peterson,,,,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,"lehtpuit, raud, õunapuu","puit, metall"
618146,ERM B 176:89,http://opendata.muis.ee/media-list/618146,http://opendata.muis.ee/object/618146,lambarauad,udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 5727072, 3091168",,Aleksei Peterson,,,N 150 C.T.F,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,metall,metall
618147,ERM B 176:90,http://opendata.muis.ee/media-list/618147,http://opendata.muis.ee/object/618147,käärid,udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 3091182, 5727073",,Aleksei Peterson,,"""Nähtavasti sepa poolt valmistatud.""",,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,raud,metall
618148,ERM B 176:91,http://opendata.muis.ee/media-list/618148,http://opendata.muis.ee/object/618148,nuga,udmurdi,1988,1988-06-11,1988-06-15,,,"5725819, 4708999, 3091194",,Aleksei Peterson,,,,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,"lehtpuit, raud","puit, metall"
618151,ERM B 176:92,http://opendata.muis.ee/media-list/618151,http://opendata.muis.ee/object/618151,viisunuga,udmurdi,1988,1988-06-11,1988-06-15,,,"4708999, 3091207, 5745940, 4709094",,Aleksei Peterson,,"""Ese saadud mahajäetud suvemajast.""",,,,,,,,Varklet-Bodja küla; Agrõzi rajoon; Tatari ANSV,"lehtpuit, raud","puit, metall"
618152,ERM B 63:9,http://opendata.muis.ee/media-list/618152,http://opendata.muis.ee/object/618152,vöö,vepsa,1968,,,,,"2155255, 931959, 4758850, 5677113","Vöö, linane, villase lilla korjatud kirjaga. Servas must ja kollane triip. Vöö otstes lahtised narmad.",Aleksei Peterson,,"""Vöösid kandsid nii mehed kui naised. Oli sarafanil peal, kuna särki-paid, ei seotud vööga. Vöö tehti labidaisega.""",,,,valmistaja,,,,Kortala küla; Boksitogorski rajoon; Leningradi oblast,"linane, lõng, villane",tekstiil
618153,ERM B 63:10,http://opendata.muis.ee/media-list/618153,http://opendata.muis.ee/object/618153,mõõt,vepsa,1968,,,,,"4619627, 4619630, 5744317, 4619632, 4758850",,Aleksei Peterson,,"""Sellega mõõdeti teravilja, mahtus sisse ca pool puuda.""",,,,valmistamine,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"kask, kuusk, vits",puit
618154,ERM B 63:11,http://opendata.muis.ee/media-list/618154,http://opendata.muis.ee/object/618154,kaljanõu,vepsa,1968,,,,,"4758850, 5683419, 537521, 4619821","Kuusepuust laudadest, mis on alt laienevad. Ümmargune põhi on tapitud küljelaudadesse. Nõule on peale keeratud 2 paari kuusevitsu.",Aleksei Peterson,"""Pärast õlle tegemist jäid järele vabad. Kaljanõule pandi õled põhja ja sellele valati peale kuuma vett (vabadele valati peale). Küljel oli ava.""",,,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,kuusk,puit
618155,ERM B 63:12,http://opendata.muis.ee/media-list/618155,http://opendata.muis.ee/object/618155,piimanõu,vepsa,1968,,,,,"4619830, 4619837, 4619828, 5733556, 4619834, 4758850",,Aleksei Peterson,,"""Selles hoiti piima. Kui koor peale tuli, siis võeti ära, tehti võid. Kui kauss, mis oli savist, läks katki või kardeti seda, tehti kasetohust kaitse ümber.""",,,,valmistamine,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"savi, toht",keraamika
618156,ERM B 63:13,http://opendata.muis.ee/media-list/618156,http://opendata.muis.ee/object/618156,võimänd,vepsa,1968,,,,,"5742596, 4619851, 4758850, 4619848",,Aleksei Peterson,,"""Selliseid tehti kodus, iga peremees ise. Sellega tehti võid, võeti ükskõik missugune kauss ja selles segati.""",,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,mänd,puit
618157,ERM B 63:14,http://opendata.muis.ee/media-list/618157,http://opendata.muis.ee/object/618157,õllenõu,vepsa,1968,,,,,"4619860, 5727697, 4758850, 4619854",,Aleksei Peterson,,"""Sellega toodi õlut lauale õllevaadist. Edasi joodi puunõudest. Ka kõnesolev võis olla vanasti puust tehtud. Nosak nimi sellepärast, et on nina olemas.""",,,,,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"savi, toht",keraamika
618158,ERM B 63:15,http://opendata.muis.ee/media-list/618158,http://opendata.muis.ee/object/618158,korv,vepsa,1968,,,,,"4619884, 4619882, 5742597, 4619893, 4758850",,Aleksei Peterson,,Kasutati seente ja marjade korjamiseks.,,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,mänd,puit
618159,ERM B 63:16,http://opendata.muis.ee/media-list/618159,http://opendata.muis.ee/object/618159,mold,vepsa,1968,,,,,"4619986, 4758850, 5733557, 4619984",,Aleksei Peterson,,"""Seesugune nõu oli igas peres seente, marjade, liha jms peeneks tampimiseks.""",,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,kask,puit
618160,ERM B 63:17/abc,http://opendata.muis.ee/media-list/618160,http://opendata.muis.ee/object/618160,"pulgad, lõnga korrutuse",vepsa,1968,,,,,"5729513, 4619993, 4758850, 4619996",,Aleksei Peterson,Nendega korrutati 2 lõnga kokku.,,,,,valmistamine,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,kuusk,puit
618161,ERM B 63:18,http://opendata.muis.ee/media-list/618161,http://opendata.muis.ee/object/618161,õng,vepsa,1968,,,,,"4620021, 535694, 5742598, 4758850",Õng on valmistatud kaheharulisest sirelioksast. Harudele on keritud valgest siidlõngast õngenöör. Konks on kinnitatud traadi külge. Mõlemad otsad on lõhestatud.,Aleksei Peterson,"""Selle õngega püüti särge, ahvenat, lutsu. Ööseks pannakse veekokku.""",,,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"metall, puit, sirel","puit, metall"
618162,ERM B 63:19,http://opendata.muis.ee/media-list/618162,http://opendata.muis.ee/object/618162,ropsimõõk,vepsa,1968,,,,,"4758850, 5727698, 4620034, 4620030",,Aleksei Peterson,,,,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,kask,puit
618163,ERM B 63:20,http://opendata.muis.ee/media-list/618163,http://opendata.muis.ee/object/618163,viipsik,vepsa,1968,,,,,"5743264, 4620063, 4758850, 4620061",,Aleksei Peterson,,,,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"hark, mänd, paju",puit
618164,ERM B 63:21,http://opendata.muis.ee/media-list/618164,http://opendata.muis.ee/object/618164,vöö,vepsa,1968,,,,,"1101506, 2160924, 4758850","Vöö, ""ve"", kootud villastest lõngadest (punane, valge, sinine) Otstes on kollasest valgest ja punasest villasest lõngast tutid. Tuttide kaugs üksteisest 12 cm. lõngade pikkus 7 cm. 
 Vanus omandamisel 80 a.
 Valmistanud Vostrjakova Anastassija, Vassili ema, surnud.",Aleksei Peterson,,,,,,valmistamine,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"kude, villane",tekstiil
618165,ERM B 63:22,http://opendata.muis.ee/media-list/618165,http://opendata.muis.ee/object/618165,vöö,vepsa,1968,,,,,"2155717, 4758850, 5710246, 932093","Vöö on kootud kõladega punasest, helesinisest ja valgest lõngast.",Aleksei Peterson,,"""Arvatavasti meeste vöö.""",,,,üleandja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"lõng, punane, helesinine ja valge",tekstiil
618166,ERM B 63:23,http://opendata.muis.ee/media-list/618166,http://opendata.muis.ee/object/618166,vöö,vepsa,1968,,,,,"2160524, 1096831, 4758850","Vöö, ""ve"", linane, kootud valgest, helesinisest, kollasest, punasest niididst. Vöö otstes on lahtised niidid 3,5 cm pikkused. 
Vanus omandamsiel 70 a.
Vöö valmistanud Vostrjakova Anastassija, Vassili ema, surnud.",Aleksei Peterson,,,,,,valmistamine,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"linane, valge",tekstiil
618167,ERM B 63:24,http://opendata.muis.ee/media-list/618167,http://opendata.muis.ee/object/618167,korv,vepsa,1968,,,,,"4620085, 5727616, 4758850, 4620080",,Aleksei Peterson,,"""Niisugust korvikest kasutati kodus lõnga, niidikerade hoidmiseks, seekordd aga lusikate hoidmiseks.""",,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,toht,puit
618168,ERM B 63:25,http://opendata.muis.ee/media-list/618168,http://opendata.muis.ee/object/618168,luisutasku,vepsa,1968,,,,,"5745126, 4620125, 4620123, 4620116, 4758850",,Aleksei Peterson,,Selle sisse käis vikati luisk. Seoti ümber vöökoha vöö.,,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,toht,puit
618169,ERM B 63:26,http://opendata.muis.ee/media-list/618169,http://opendata.muis.ee/object/618169,koot,vepsa,1968,,,,,"4758850, 5731028, 4620128, 537537","Koosneb varrest ja kolgist, mida ühendab nahkrihm. Mõlemas otsas on 4 cm pikkused sisselõiked ja 2 väikest auku.",Aleksei Peterson,,,,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,"kask, kolk, kuusk, nahk, rihm, vars",puit
618170,ERM B 63:27,http://opendata.muis.ee/media-list/618170,http://opendata.muis.ee/object/618170,karp,vepsa,1968,,,,,"5742599, 4620116, 4620154, 4758850",,Aleksei Peterson,,"""Marjade jaoks, tehakse koheselt metsas.""",,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,toht,puit
618171,ERM B 63:28,http://opendata.muis.ee/media-list/618171,http://opendata.muis.ee/object/618171,"treipink, värtnate",vepsa,1968,,,,,"4620170, 5727699, 4758850, 4620172",,Aleksei Peterson,,"""Värtnate tegemiseks, treipingi taoline. Puu veereb, seda veetakse ringi nahaga ja noaga lõigatakse.""",,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,kuusk,puit
618172,ERM B 63:29,http://opendata.muis.ee/media-list/618172,http://opendata.muis.ee/object/618172,värten,vepsa,1968,,,,,"4620178, 4758850, 4620175, 5745127",,Aleksei Peterson,,,,,,valmistaja,,,,Sidorovo küla; Boksitogorski rajoon; Leningradi oblast,kask,puit
618173,ERM B 64:1,http://opendata.muis.ee/media-list/618173,http://opendata.muis.ee/object/618173,"särk, naiste",mordva,1969,,,,,"4758852, 3245601, 3245684, 5683420, 933406, 3245602, 2155376","Naiste särk, mis on käsitsi õmmeldud valgest linaset riidest. Kaunistatud värviliste villaste lõngadega.",,Tikandi lõngad on mitmest kohast katkenud. Särgi pikendamiseks on keskele vahele pandud riidetükk.,"""Vanaema- vanaisa asjad Novgorodist. Särk lõikelt, kaunistuselt sarnane mordva särkidele.""",,,,rahvariided | valmistamine | koguja,,,,,"lina, riie, vill",tekstiil
618174,ERM B 64:2,http://opendata.muis.ee/media-list/618174,http://opendata.muis.ee/object/618174,rüü,mordva,1969,,,,,"4758852, 5683600, 2156189","Rüü, käsitsi õmmeldud valgest linasest labasest riidest. Kaunistatud punase puuvillase riide, värviliste siidpaelte, villase lõnga, kardpaela, vasklitrite ja puuvillase niidiga. Rüü koosneb seljatükk, hõlmatükk ja varrukad. Hõlmadel on keskel õmblused. Selatükk on õmmeldud kolmest tükist. Rüü on ülalt kitsam ja alt laieneva joonega.",,,"""Vanaema- vanaisa esemed Novgoradist. Rüü lõikelt ja kaunistuselt sarnane mordva rüüdele.""",,,,,,,,,"linane, litrid, pael, punane riie, puuvillane, puuvillane punane, must samet, kard, sik-sak (roosa, roheline ja must), pärlid, roheline, punane, sinine lõng, valge riie, vask, villane",tekstiil
