object_id,museaali_number,eseme_nimi,material,material_category
621283,ERM B 130:14,kleit,,tekstiil
621284,ERM B 130:15,kleit,,tekstiil
621285,ERM B 130:16,kuub,,tekstiil
621286,ERM B 130:17/ab,suvesaapad,,nahk
621287,ERM B 130:18,kleit,,tekstiil
621290,ERM B 140:85,"jakk, naiste",,tekstiil
621291,ERM B 140:86,särk,,tekstiil
621292,ERM B 140:87,särk,,tekstiil
621293,ERM B 140:88,põll,,tekstiil
621294,ERM B 140:89,põll,,tekstiil
621296,ERM B 140:91,särk,,tekstiil
621299,ERM B 140:94,käevõru,valgevask,metall
621323,ERM B 141:24/ab,nõelkindad,,tekstiil
621332,ERM B 142:4,pluus,,tekstiil
621334,ERM B 142:6,linik,,tekstiil
621335,ERM B 142:7,laudlina,,tekstiil
621336,ERM B 142:8,käterätt,,tekstiil
621346,ERM B 158:4,põrandatekk,,tekstiil
621347,ERM B 158:5,põrandavaip,,tekstiil
621351,ERM B 158:9,pearätik,,tekstiil
621352,ERM B 158:10,käterätt,,tekstiil
621361,ERM B 159:7,kangas,,tekstiil
621369,ERM B 159:15,"särk, naiste",,tekstiil
621370,ERM B 159:16,põll,,tekstiil
621373,ERM B 159:19,voodikott,,tekstiil
621383,ERM B 159:29,laudlina,,tekstiil
621385,ERM B 159:31,põll,,tekstiil
621386,ERM B 159:32,kleit,,tekstiil
621492,ERM B 167:1,kattelina,,tekstiil
621493,ERM B 167:2,seinavaip,,tekstiil
621494,ERM B 167:3/ab,uksekardinad,,tekstiil
621496,ERM B 167:5,kamm,,plastik
621534,ERM B 171:132,"suss-saabas, naiste",,tekstiil
621535,ERM B 171:133,"suss-saabas, naiste",,tekstiil
621547,ERM B 171:144,põrandavaip,,tekstiil
621555,ERM B 171:149,suurrätt,,tekstiil
621556,ERM B 171:150,põll,,tekstiil
621557,ERM B 171:151,ajalehehoidja,,tekstiil
621558,ERM B 171:152,kammihoidja,,tekstiil
621559,ERM B 171:153,vaibake,,tekstiil
621647,ERM B 192:78/ab,saapad,,nahk
621649,ERM B 192:80/ab,jalatsid,,nahk
621665,ERM B 192:96,siidrätik,,tekstiil
621666,ERM B 192:97,õmblusniit,,tekstiil
621673,ERM B 193:5,nuusktubaka kott,,tekstiil
621675,ERM B 193:7/ab,kõrvarõngad,,klaas
621678,ERM B 193:10,sõrmus,,metall
621681,ERM B 193:13/ab,kõrvarõngad,,metall
621682,ERM B 193:14,"ripats, kõrvarõnga",,metall
621686,ERM B 193:18,peakate,,tekstiil
621689,ERM B 193:21,voodi äärelina pits,,tekstiil
621690,ERM B 193:22,padjakate,,tekstiil
621691,ERM B 193:23,riidekott,,tekstiil
622174,ERM B 193:28,"vöö, naiste",,tekstiil
622175,ERM B 193:29/ab,"suvekingad, laste",,nahk
622177,ERM B 193:31,"mänguasi, vaip",,tekstiil
622178,ERM B 193:32/ab,saapad,,nahk
622185,ERM B 193:39,käevõru,,metall
622186,ERM B 194:1,"kleit, tüdrukute",,tekstiil
622189,ERM B 194:4,rinnaehe,,plastik
622190,ERM B 194:5,kotike,,nahk
622191,ERM B 194:6,kotike,,nahk
622199,ERM B 211:12/3,"kleidiriie, proovilapp",,tekstiil
622636,ERM B 194:7/ab,"talvesaapad, naiste",,nahk
622637,ERM B 194:8,"talvesaapad, meeste",,nahk
622638,ERM B 194:9,kleit,,tekstiil
622639,ERM B 194:10,"kleit, tüdrukute",,tekstiil
622642,ERM B 194:13,kleit,,tekstiil
622643,ERM B 194:14,kleit,,tekstiil
622644,ERM B 194:15,"kuub, naiste",,tekstiil
622645,ERM B 194:16,"vöö, poiste",,tekstiil
622648,ERM B 194:19/ab,kleidi varrukate otsad,,tekstiil
622649,ERM B 194:20/ab,sukad,,tekstiil
622650,ERM B 195:1,särk,,tekstiil
622651,ERM B 195:2,ülerõivas,,tekstiil
622653,ERM B 195:4,rinnaehe,,metall
622655,ERM B 195:6,särk,,tekstiil
622661,ERM B 195:12,kalender: 1991,,paber
622662,ERM B 195:13,vimpel,,tekstiil
622663,ERM B 195:14/ab,pudelikate,,tekstiil
622664,ERM B 195:15,padjakate,,tekstiil
623096,ERM B 179:14,linik,,tekstiil
623097,ERM B 179:15,padjakate,,tekstiil
623098,ERM B 179:16,voodiäärepits,,tekstiil
623099,ERM B 179:17,voodiäärelina,,tekstiil
623100,ERM B 179:18,voodiäärelina,,tekstiil
623102,ERM B 179:19,"aluspesu, aluspüksid, meeste",,tekstiil
623103,ERM B 179:20,"pühapilt, raamiga",,puit
623104,ERM B 179:21,"pühapilt, raamiga",,paber
623105,ERM B 179:22,pühapilt,,paber
623106,ERM B 179:23,pühapilt,,paber
623132,ERM B 179:38,õlarätik,,tekstiil
623133,ERM B 179:39/ab,"kingad, naiste",,nahk
623137,ERM B 179:42,põrandavaip,,tekstiil
623138,ERM B 179:43,põrandavaip,,tekstiil
623196,ERM B 197:19,müts,,nahk
623680,ERM B 179:47,põll,,tekstiil
623681,ERM B 179:48,heegellina,,tekstiil
623686,ERM B 179:52,padjapüür,,tekstiil
623687,ERM B 179:53,pühaserätt,,tekstiil
623688,ERM B 179:54,voodiotsalina,,tekstiil
623690,ERM B 179:55,voodiotsa lina,,tekstiil
623691,ERM B 179:56,pühaserätt,,tekstiil
623692,ERM B 179:57,ikooniriiuli serva rätik,,tekstiil
623703,ERM B 179:67,käterätt,,tekstiil
623704,ERM B 179:68,padjapüür,,tekstiil
623709,ERM B 179:69,padjapüür,,tekstiil
623710,ERM B 179:70,padjapüür,,tekstiil
623711,ERM B 179:71,voodiservalina,,tekstiil
623712,ERM B 179:72,põrandavaip,,tekstiil
623752,ERM B 197:46,"postkaart, lihavõtte",,paber
623753,ERM B 197:47,"postkaart, lihavõtte",,paber
623754,ERM B 197:48,"vaibake, laste",,tekstiil
623755,ERM B 197:49,lambikate,,tekstiil
624237,ERM B 179:78,põll,,tekstiil
624239,ERM B 179:80,pluus,,tekstiil
624241,ERM B 179:82,põrandavaip,,tekstiil
624242,ERM B 179:83,voodikott,,tekstiil
624243,ERM B 179:84,põll,,tekstiil
624246,ERM B 179:86,põrandavaip,,tekstiil
624249,ERM B 179:89,lina,,tekstiil
624258,ERM B 179:97,"rätik, katke",,tekstiil
624266,ERM B 179:104,kott,,tekstiil
624271,ERM B 179:108,tikandiproov,,tekstiil
624279,ERM B 179:115,voodikardin,,tekstiil
624280,ERM B 179:116,kartulikott,,tekstiil
624337,ERM B 197:116,sviiter,,tekstiil
624338,ERM B 197:117,"särk, meeste",,tekstiil
624835,ERM B 179:119,pearätik,,tekstiil
624836,ERM B 179:120,pearätik,,tekstiil
624856,ERM B 179:132,põll,,tekstiil
624858,ERM B 179:134,pluus,,tekstiil
624859,ERM B 179:135,pluus,,tekstiil
624862,ERM B 179:137,pluus,,tekstiil
624865,ERM B 179:139,pluus,,tekstiil
624867,ERM B 179:140,aluskleidi ülemine osa,,tekstiil
624878,ERM B 187:38,"särk, naiste",,tekstiil
624879,ERM B 187:39,"ülerõivas, naiste",,tekstiil
624880,ERM B 187:40,"särk, naiste",,tekstiil
624881,ERM B 187:41,"särk, naiste",,tekstiil
624882,ERM B 187:42,"särk, naiste",,tekstiil
624883,ERM B 187:43,"särk, naiste",,tekstiil
624884,ERM B 187:44,"ülerõivas, naiste",,tekstiil
624885,ERM B 187:45/ab,jalarätid,,tekstiil
624886,ERM B 187:46,kaftaniriie,,tekstiil
624887,ERM B 187:47,"rinnaesine, särgi",,tekstiil
624888,ERM B 187:48,peakate,,tekstiil
624889,ERM B 187:49,tikandi proov,,tekstiil
624890,ERM B 187:50,tikandi proov,,tekstiil
624891,ERM B 187:51,kleit,,tekstiil
624892,ERM B 187:52,kleit,,tekstiil
624893,ERM B 187:53,kleit,,tekstiil
624894,ERM B 187:54,ülerõivas,,tekstiil
624895,ERM B 187:55,ülerõivas,,tekstiil
624896,ERM B 187:56,vöö,,tekstiil
624897,ERM B 187:57,põll,,tekstiil
624898,ERM B 187:58,põll,,tekstiil
624899,ERM B 187:59,põll,,tekstiil
624900,ERM B 187:60,leivaalune rätik,,tekstiil
624901,ERM B 187:61,käevõru,,metall
624911,ERM B 187:71,särk,,tekstiil
624912,ERM B 187:72,põll,,tekstiil
624913,ERM B 187:73,vöö,,tekstiil
624914,ERM B 187:74,särk,,tekstiil
624915,ERM B 187:75,põll,,tekstiil
624917,ERM B 188:2,kleit,,tekstiil
624918,ERM B 188:3,laudlina,,tekstiil
624919,ERM B 188:4,padjakott,,tekstiil
624920,ERM B 188:5,kleidi osa,,tekstiil
624921,ERM B 188:6/ab,põllepaelad,,tekstiil
625445,ERM B 179:151/ab,"saapad, meeste",,nahk
625472,ERM B 179:175,suurrätt,,tekstiil
625477,ERM B 179:174,"aluspesu, aluspüksid, naiste",,tekstiil
625483,ERM B 188:7/ab,viisupaelad,,tekstiil
625489,ERM B 189:1,"peakate, naiste",,tekstiil
625490,ERM B 189:2,pluuspõll,,tekstiil
625491,ERM B 189:3,põll,,tekstiil
625492,ERM B 189:4,pühaserätik,,tekstiil
625493,ERM B 189:5,"särk, naiste",,tekstiil
625494,ERM B 189:6,"rüü, naiste",,tekstiil
625495,ERM B 189:7,"peakate, naiste",,tekstiil
625496,ERM B 189:8,põll,,tekstiil
625499,ERM B 189:11/ab,rüü tikand,,tekstiil
625502,ERM B 189:14,põll,,tekstiil
625503,ERM B 189:15,"peakate, naiste",,tekstiil
625504,ERM B 189:16,põll,,tekstiil
625505,ERM B 189:17,"rüü, naiste",,tekstiil
625506,ERM B 189:18,"vöö, naiste",,tekstiil
625507,ERM B 189:19,pluuspõll,,tekstiil
625508,ERM B 189:20,"särk, naiste",,tekstiil
625509,ERM B 189:21,"peakate, naiste",,tekstiil
625510,ERM B 189:22,tagapõll,,tekstiil
625511,ERM B 189:23/ab,saapasääre kaunistused,,tekstiil
625512,ERM B 189:24,põll,,tekstiil
625513,ERM B 189:25/ab,kõrvarõngad,,metall
625514,ERM B 189:26,"särk, naiste",,tekstiil
625515,ERM B 189:27,"särk, naiste",,tekstiil
625519,ERM B 189:31,tagapõll,,tekstiil
625521,ERM B 189:33,"jakk, naiste",,tekstiil
625522,ERM B 189:34,kleit,,tekstiil
625525,ERM B 189:37,kleit,,tekstiil
625526,ERM B 189:38,põll,,tekstiil
625527,ERM B 189:39,kleit,,tekstiil
625528,ERM B 189:40,põll,,tekstiil
625529,ERM B 189:41,"peakate, naiste",,tekstiil
625530,ERM B 189:42,kleit,,tekstiil
626062,ERM B 179:186,põrandavaip,,tekstiil
626063,ERM B 179:187,pott,,tekstiil
626088,ERM B 180:6,põrandariie,,tekstiil
626089,ERM B 180:7,põrandariie,,tekstiil
626095,ERM B 189:43,kaelaehe,,metall
626097,ERM B 189:45,kaelaehe,,metall
626098,ERM B 189:46,pearätik,,tekstiil
626101,ERM B 189:49,"ülekuub, naiste",,tekstiil
626110,ERM B 189:57,kleit,,tekstiil
626111,ERM B 189:58,"jakk, naiste",,tekstiil
626113,ERM B 189:60/ab,"peakate ja tanualune, naiste",,tekstiil
626119,ERM B 189:65,pearätik,,tekstiil
626120,ERM B 189:66,põll,,tekstiil
626121,ERM B 189:67,kleit,,tekstiil
626122,ERM B 189:68,"jakk, naiste",,tekstiil
626123,ERM B 189:69,kleit,,tekstiil
626126,ERM B 189:72,kleit,,tekstiil
626128,ERM B 189:74,kanepiriie,,tekstiil
626129,ERM B 189:75,pearätik,,tekstiil
626131,ERM B 189:77,särgiriie,,tekstiil
626132,ERM B 189:78,sõrmus,,metall
626133,ERM B 189:79,"rüü, naiste",,tekstiil
626135,ERM B 189:81,pluus,,tekstiil
626136,ERM B 189:82,kleit,,tekstiil
626137,ERM B 189:83,"jakk, naiste",,tekstiil
626138,ERM B 189:84,põll,,tekstiil
626140,ERM B 189:86/ab,nöörsaapad,,nahk
626143,ERM B 189:89,kleit,,tekstiil
626155,ERM B 198:62/ab,õlalindid,,tekstiil
626683,ERM B 181:1/1-2,laudlina,,tekstiil
626684,ERM B 181:2,padjapüür,,tekstiil
626685,ERM B 181:3,päevatekk,,tekstiil
626686,ERM B 181:4,manisk,,tekstiil
626687,ERM B 181:5,seina kaunistuse riie,,tekstiil
626688,ERM B 181:6,padjapüür,,tekstiil
626689,ERM B 181:7,padjapüür,,tekstiil
626690,ERM B 181:8,padjapüür,,tekstiil
626691,ERM B 181:9,padjapüür,,tekstiil
626692,ERM B 181:10,padjapüür,,tekstiil
626693,ERM B 181:11,päevateki äär,,tekstiil
626696,ERM B 181:14,kummutilina,,tekstiil
626698,ERM B 181:15,naisteriiete kangas,,tekstiil
626700,ERM B 181:17,laudlina,,tekstiil
626706,ERM B 182:1,kleit,,tekstiil
626707,ERM B 182:2,rüü,,tekstiil
626709,ERM B 182:3,kotike,,nahk
626713,ERM B 182:7/ab,"suvesaapad, meeste",,nahk
626714,ERM B 182:8/ab,"talvesaapad, tüdrukute",,nahk
626716,ERM B 182:10,"kleit, tüdrukute",,tekstiil
626717,ERM B 182:11,rinnaehe,,metall
626718,ERM B 182:12,nukk,,tekstiil
626719,ERM B 182:13,nukk,,tekstiil
626720,ERM B 182:14,nukk,,tekstiil
626721,ERM B 182:15,nukk,,tekstiil
626722,ERM B 182:16,"kotike, nuku",,tekstiil
626723,ERM B 189:90,põll,,tekstiil
626724,ERM B 189:91,kleit,,tekstiil
626725,ERM B 189:92,"jakk, naiste",,tekstiil
626726,ERM B 189:93,"peakate, naiste",,tekstiil
626727,ERM B 189:94,"peakate, naiste",,tekstiil
626730,ERM B 189:97,põll,,tekstiil
626731,ERM B 189:98,põll,,tekstiil
626732,ERM B 189:99,"peakate, naiste",,tekstiil
626733,ERM B 189:100,kleit,,tekstiil
626734,ERM B 189:101,"jakk, naiste",,tekstiil
626736,ERM B 189:103,põll,,tekstiil
626737,ERM B 189:104,põll,,tekstiil
626738,ERM B 189:105,põll,,tekstiil
626739,ERM B 189:106,"jakk, naiste",,tekstiil
626740,ERM B 189:107,põll,,tekstiil
626741,ERM B 189:108,tanualune,,tekstiil
626742,ERM B 189:109,"rüü, naiste",,tekstiil
626743,ERM B 189:110,põll,,tekstiil
626744,ERM B 189:111,põll,,tekstiil
626749,ERM B 189:114,riideproov,,tekstiil
626750,ERM B 189:115,riideproov,,tekstiil
626752,ERM B 189:116,riideproov,,tekstiil
626753,ERM B 189:117,riideproov,,tekstiil
626754,ERM B 189:118,riideproov,,tekstiil
626755,ERM B 189:119,riideproov,,tekstiil
626758,ERM B 189:122,pearätik,,tekstiil
627322,ERM B 182:17,kotike,,nahk
627323,ERM B 182:18/ab,"saapad, poiste",,nahk
627324,ERM B 182:19/ab,"saapad, laste",,nahk
627326,ERM B 182:20,kotike,,nahk
627335,ERM B 183:1,päevatekk,,tekstiil
627337,ERM B 183:2,pearätik,,tekstiil
627347,ERM B 183:8,linik,,tekstiil
627350,ERM B 183:10,heegelkardin,,tekstiil
627357,ERM B 190:1,voodiserva lina,,tekstiil
627358,ERM B 190:2,voodiserva lina,,tekstiil
627362,ERM B 190:6,padjapüür,,tekstiil
627367,ERM B 190:11,riideproov,,tekstiil
627368,ERM B 190:12,riideproov,,tekstiil
627369,ERM B 190:13,riideproov,,tekstiil
627370,ERM B 190:14,riideproov,,tekstiil
627371,ERM B 190:15,riideproov,,tekstiil
627373,ERM B 190:17,pluus,,tekstiil
627374,ERM B 190:18,pluus,,tekstiil
627375,ERM B 190:19,pluus,,tekstiil
627376,ERM B 190:20,pluus,,tekstiil
627377,ERM B 190:21,pluus,,tekstiil
627378,ERM B 190:22,pluus,,tekstiil
627379,ERM B 190:23,pluus,,tekstiil
627380,ERM B 190:24,pluus,,tekstiil
627381,ERM B 190:25,pluus,,tekstiil
627382,ERM B 190:26,pluus,,tekstiil
627383,ERM B 190:27,pluus,,tekstiil
627384,ERM B 190:28,põll,,tekstiil
627385,ERM B 190:29,pluus,,tekstiil
627386,ERM B 190:30,pluus,,tekstiil
627387,ERM B 190:31,pluus,,tekstiil
627388,ERM B 190:32,pluus,,tekstiil
627389,ERM B 190:33,jakk,,tekstiil
627390,ERM B 190:34,kleit,,tekstiil
627391,ERM B 190:35,pluus,,tekstiil
627392,ERM B 190:36,"pluus, madruse",,tekstiil
627393,ERM B 190:37,"pluus, vööga",,tekstiil
627394,ERM B 190:38,kleit,,tekstiil
627395,ERM B 190:39,laudlina,,tekstiil
627396,ERM B 190:40,laudlina,,tekstiil
627398,ERM B 190:42,alusseelik,,tekstiil
627399,ERM B 190:43,laudlina,,tekstiil
627400,ERM B 190:44,kummutilina,,tekstiil
627948,ERM B 184:1,"laulatussärk, naiste",,tekstiil
627949,ERM B 184:2,linik,,tekstiil
627951,ERM B 184:3,laudlina,,tekstiil
627952,ERM B 184:4,linik,,tekstiil
627953,ERM B 184:5,linik,,tekstiil
627954,ERM B 184:6,salvrätik,,tekstiil
627955,ERM B 184:7,salvrätik,,tekstiil
627956,ERM B 184:8,salvrätik,,tekstiil
627957,ERM B 184:9,salvrätik,,tekstiil
627958,ERM B 184:10,salvrätik,,tekstiil
627959,ERM B 184:11,salvrätik,,tekstiil
627968,ERM B 184:19,seinapilt,,paber
627985,ERM B 190:45,linik,,tekstiil
627986,ERM B 190:46,linik,,tekstiil
627987,ERM B 190:47,linik,,tekstiil
627988,ERM B 190:48,ristimislina,,tekstiil
627990,ERM B 190:50,siidisall,,tekstiil
627991,ERM B 190:51,siidisall,,tekstiil
627992,ERM B 190:52,kombinee,,tekstiil
627993,ERM B 190:53,põll,,tekstiil
627994,ERM B 190:54,"aluspesu, alussärk",,tekstiil
627996,ERM B 190:56,voodi otsalina,,tekstiil
627997,ERM B 190:57,kombinee,,tekstiil
627998,ERM B 190:58,kombinee,,tekstiil
627999,ERM B 190:59,kombinee,,tekstiil
628000,ERM B 190:60,pluus,,tekstiil
628004,ERM B 190:64,käekott,,nahk
628005,ERM B 190:65,käekott,,nahk
628006,ERM B 190:66,käekott,,nahk
628007,ERM B 190:67,rahakott,,tekstiil
628008,ERM B 190:68,voodilina,,tekstiil
628009,ERM B 190:69,vaip,,tekstiil
628010,ERM B 190:70,padjapüür,,tekstiil
628011,ERM B 190:71,padjapüür,,tekstiil
628012,ERM B 190:72,padjapüür,,tekstiil
628013,ERM B 190:73,padjapüüri vahepits,,tekstiil
628014,ERM B 190:74,padjapüüri vahepits,,tekstiil
628015,ERM B 190:75,"jakk, laste",,tekstiil
628016,ERM B 190:76,lapitekk,,tekstiil
628018,ERM B 190:78/ab,sussid,,tekstiil
628019,ERM B 190:79,pluus,,tekstiil
628021,ERM B 190:81,käevõru,valgevask,metall
628023,ERM B 190:83,pluus,,tekstiil
628024,ERM B 190:84,voodilina,,tekstiil
628025,ERM B 190:85,ristimissärk,,tekstiil
628026,ERM B 190:86,ristimissärk,,tekstiil
628027,ERM B 190:87,"müts, laste",,tekstiil
628028,ERM B 190:88,padjapüür,,tekstiil
628029,ERM B 190:89,mähe,,tekstiil
628030,ERM B 190:90,"aluspesu, aluspüksid, naiste",,tekstiil
628032,ERM B 190:92,kummutilina,,tekstiil
628033,ERM B 190:93,"vest, laste",,tekstiil
628034,ERM B 190:94,põll,,tekstiil
628035,ERM B 190:95,aknakardin,,tekstiil
628602,ERM B 190:96,aknakardin,,tekstiil
628603,ERM B 190:97,kleit,,tekstiil
628604,ERM B 190:98,kleit,,tekstiil
628605,ERM B 190:99,kleit,,tekstiil
628606,ERM B 190:100,kleit,,tekstiil
628607,ERM B 190:101,kleit,,tekstiil
628608,ERM B 190:102,krae,,tekstiil
628615,ERM B 190:109,ujumisprillid,,klaas
628617,ERM B 190:111,"pluus, poiste",,tekstiil
628618,ERM B 190:112,"pluus, poiste",,tekstiil
628619,ERM B 190:113,"särk, poiste",,tekstiil
628620,ERM B 190:114,"pluus, poiste",,tekstiil
628621,ERM B 190:115,"pluus, poiste",,tekstiil
628622,ERM B 190:116,"aluspesu, aluspüksid, meeste",,tekstiil
628623,ERM B 190:117,sall,,tekstiil
628624,ERM B 190:118,sall,,tekstiil
628625,ERM B 190:119,"püksid, naiste",,tekstiil
628626,ERM B 190:120,kombinee,,tekstiil
628627,ERM B 190:121,linake,,tekstiil
628629,ERM B 190:123,rätik,,tekstiil
628630,ERM B 190:124,sviiter,,tekstiil
628631,ERM B 190:125,"pluus, meeste",,tekstiil
628632,ERM B 190:126,köögivaip,,tekstiil
628633,ERM B 190:127,seinavaip,,tekstiil
628634,ERM B 190:128,ikoonialune lina,,tekstiil
628635,ERM B 190:129,"tekilina, laste",,tekstiil
628636,ERM B 190:130/abc,uksekardinad,,tekstiil
628638,ERM B 190:132,voodikate,,tekstiil
628639,ERM B 190:133,"saabas, naiste",,nahk
628641,ERM B 190:135,säärsaabas,,nahk
628642,ERM B 190:136,riideproov,,tekstiil
628643,ERM B 190:137,"riideproov, nööbiga",,tekstiil
628644,ERM B 190:138,riideproov,,tekstiil
628645,ERM B 190:139,riideproov,,tekstiil
628646,ERM B 190:140,riideproov,,tekstiil
628647,ERM B 190:141,riideproov,,tekstiil
628649,ERM B 190:143,pühapilt,,paber
628650,ERM B 190:144,pühapilt,,paber
628651,ERM B 190:145,pühaserätik,,tekstiil
628653,ERM B 202:15,leivataigna/leiva korvi riie,,tekstiil
628658,ERM B 202:20/ab,nõelakarp kaanega,,puit
628664,ERM B 202:25,leivataigna korvi riie,,tekstiil
628665,ERM B 202:26,leivaküna katteriie,,tekstiil
628694,ERM B 203:20,laudlina,,tekstiil
628695,ERM B 203:21,põllepael,,tekstiil
628696,ERM B 203:22,käterätt,,tekstiil
629178,ERM B 186:14,"kuub, meeste",,tekstiil
629179,ERM B 186:15/ab,"haaksõlg, meeste",,metall
629180,ERM B 186:16,"rätik, meeste",,tekstiil
629183,ERM B 186:17,rätikurõngas,,tekstiil
629184,ERM B 186:18,"suvemüts, meeste",,tekstiil
629185,ERM B 186:19,"vöö, meeste",,tekstiil
629186,ERM B 186:20,"kleit, naiste kuub",,tekstiil
629187,ERM B 186:21,"sõlg, naiste",,metall
629188,ERM B 186:22,"rätik, naiste",,tekstiil
629189,ERM B 186:23,"vöö, naiste",,tekstiil
629198,ERM B 187:1,kleit,,tekstiil
629200,ERM B 187:2,põll,,tekstiil
629201,ERM B 187:3,vöö,,tekstiil
629202,ERM B 187:4,särk,,tekstiil
629203,ERM B 187:5,põll,,tekstiil
629204,ERM B 187:6,vöö,,tekstiil
629205,ERM B 187:7,vööpael,,tekstiil
629206,ERM B 187:8,särk,,tekstiil
629208,ERM B 187:9,särk,,tekstiil
629209,ERM B 187:10,särk,,tekstiil
629210,ERM B 187:11,särk,,tekstiil
629211,ERM B 187:12,särk,,tekstiil
629212,ERM B 187:13,vöö,,tekstiil
629214,ERM B 190:147,satiinriidetükk,,tekstiil
629215,ERM B 190:148,voodi äärelina vahepits,,tekstiil
629216,ERM B 190:149,kleit,,tekstiil
629217,ERM B 190:150,"tekk, laste",,tekstiil
629218,ERM B 190:151,"kleit, tüdrukute",,tekstiil
629219,ERM B 190:152,padjapüüri vahepits,,tekstiil
629220,ERM B 190:153,linake,,tekstiil
629221,ERM B 190:154,pluusi krae,,tekstiil
629222,ERM B 190:155,voodilina vahepits,,tekstiil
629223,ERM B 190:156/ab,padjapüüri vahepits,,tekstiil
629224,ERM B 190:157,käterätiku äärepits,,tekstiil
629225,ERM B 190:158,käterätiku äärepits,,tekstiil
629226,ERM B 190:159/abc,kleidi krae ja mansetid,,tekstiil
629228,ERM B 190:160,padjapüüri vahepits,,tekstiil
629229,ERM B 190:161,kardina äärepits,,tekstiil
629230,ERM B 190:162,"käterätiku pits, katkend",,tekstiil
629231,ERM B 190:163,heegellinake,,tekstiil
629232,ERM B 190:164,"pluusiriie, katkend",,tekstiil
629233,ERM B 190:165,padjapüür,,tekstiil
629234,ERM B 190:166,riideproov,,tekstiil
629235,ERM B 190:167,päevatekk,,tekstiil
629236,ERM B 190:168,"peakate, naiste",,tekstiil
629245,ERM B 190:177,voodi äärelina,,tekstiil
629254,ERM B 190:186,siidrätik,,tekstiil
629255,ERM B 190:187,sarafan,,tekstiil
629256,ERM B 190:188,pluus,,tekstiil
629257,ERM B 190:189,põll,,tekstiil
629259,ERM B 190:191,vööpael,,tekstiil
629260,ERM B 190:192,rätik,,tekstiil
629261,ERM B 190:193,rätik,,tekstiil
629262,ERM B 203:24,kleit,,tekstiil
629264,ERM B 203:26,põll,,tekstiil
629269,ERM B 204:3,põll,,tekstiil
629270,ERM B 204:4,kangatükk,,tekstiil
629271,ERM B 204:5,kangatükk,,tekstiil
629272,ERM B 204:6,"rüü, naiste",,tekstiil
629274,ERM B 204:8,põll,,tekstiil
629277,ERM B 204:11,kangatükk,,tekstiil
629278,ERM B 204:12,käterätt,,tekstiil
629279,ERM B 204:13/ab,käteräti otsad,,tekstiil
629280,ERM B 204:14,"rüü, naiste",,tekstiil
629282,ERM B 204:15,põll,,tekstiil
629283,ERM B 204:16,põll,,tekstiil
629284,ERM B 204:17,kangatükk,,tekstiil
629289,ERM B 204:22,rüü,,tekstiil
629293,ERM B 204:26,kangatükk,,tekstiil
629294,ERM B 204:27,kangatükk,,tekstiil
629295,ERM B 204:28,kangatükk,,tekstiil
629299,ERM B 204:32,põll,,tekstiil
629300,ERM B 204:33,põll,,tekstiil
629301,ERM B 204:34/ab,kõrvarõngad,,metall
629768,ERM B 187:14,vöö,,tekstiil
629770,ERM B 187:15,vööpael,,tekstiil
629771,ERM B 187:16,põll,,tekstiil
629772,ERM B 187:17,põll,,tekstiil
629773,ERM B 187:18,põll,,tekstiil
629774,ERM B 187:19,põll,,tekstiil
629775,ERM B 187:20,põll,,tekstiil
629776,ERM B 187:21,särgitikand,,tekstiil
629777,ERM B 187:22/1-2,"särgitikandid, rinnlapp ja värvel",,tekstiil
629778,ERM B 187:23,käterätt,,tekstiil
629779,ERM B 187:24,särk,,tekstiil
629784,ERM B 187:25,särk,,tekstiil
629788,ERM B 187:31/ab,saapad,,nahk
629790,ERM B 187:32,"ülerõivas, naiste, pulma",,tekstiil
629795,ERM B 187:34,"särk, meeste",,tekstiil
629796,ERM B 187:35,"särk, naiste",,tekstiil
629797,ERM B 187:36,"ülerõivas, naiste",,tekstiil
629798,ERM B 187:37,"särk, naiste",,tekstiil
629809,ERM B 190:194,rätik,,tekstiil
629810,ERM B 190:195,"vöö, meeste",,tekstiil
629812,ERM B 190:197,ristimissärk,,tekstiil
629837,ERM B 192:4,"põrandariie, katkend",,tekstiil
629840,ERM B 192:7,sarafan,,tekstiil
629851,ERM B 192:18,"särk, naiste",,tekstiil
629854,ERM B 192:21/ab,sussid,,tekstiil
629857,ERM B 192:24,käteräti otsatükid,,tekstiil
629892,ERM B 207:24,"vaagen, heeringa",,keraamika
630418,ERM B 192:27,pael,,tekstiil
630420,ERM B 192:29,sarafan,,tekstiil
630425,ERM B 192:34/ab,saapad,,nahk
630431,ERM B 192:40,käteräti ots,,tekstiil
630432,ERM B 192:41/ab,"talvesaapad, jahimehe",,nahk
630441,ERM B 192:50,vöö,,tekstiil
630449,ERM B 192:58,"pealissärk, naiste",,tekstiil
