object_id,best_place,place_precision,country,region,region_est,region_eng,rajon,rajon_est,rajon_eng,village,lat,lon,has_coordinates,koht,modern_region_est,modern_region_eng,modern_rajon_est,modern_rajon_eng,normalization_status,normalization_note,normalization_source,map_precision,lookup_id
521384,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,455.0,,False,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0336,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0336
521385,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,455.0,,False,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0336,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0336
521386,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,455.0,,False,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0336,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0336
521387,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,455.0,,False,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0336,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0336
521388,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,455.0,,False,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0336,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0336
521389,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,455.0,,False,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0336,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0336
521390,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,455.0,,False,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0336,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0336
521581,Ai-Pim jõgi,küla,Venemaa,Handi-Mansi RR,Handi-Mansi RR,Handi-Mansi RR,Surguti rajoon,Surguti rajoon,Surguti rajoon,Ai-Pim jõgi,527.0,,False,Ai-Pim jõgi; Surguti rajoon; Handi-Mansi RR administratiivne üksus; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Surguti rajoon,Surgutsky District,valmis,lookup:PL0861,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0861
521646,Šurõškarõ rajoon,rajoon,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,,,,False,Šurõškarõ rajoon; Tjumeni oblast; Venemaa,Jamali-Neenetsi autonoomne ringkond,Yamalo-Nenets Autonomous Okrug,Šurõškarõ rajoon,Shuryshkarsky District,valmis,lookup:PL0856,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0856
521647,Šurõškarõ rajoon,rajoon,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,,,,False,Šurõškarõ rajoon; Tjumeni oblast; Venemaa,Jamali-Neenetsi autonoomne ringkond,Yamalo-Nenets Autonomous Okrug,Šurõškarõ rajoon,Shuryshkarsky District,valmis,lookup:PL0856,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0856
521688,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0186,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0186
521689,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0186,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0186
521690,Derevjanski küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Derevjanski küla,599.0,,False,Derevjanski küla; Ust-Kulom rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0569,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0569
521691,Derevjanski küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Derevjanski küla,599.0,,False,Derevjanski küla; Ust-Kulom rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0569,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0569
521692,Derevjanski küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Derevjanski küla,599.0,,False,Derevjanski küla; Ust-Kulom rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0569,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0569
521693,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0186,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0186
521698,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0186,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0186
521699,Malaja-Kužba küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,rajoon,rajoon,rajoon,Malaja-Kužba küla,635.0,,False,Malaja-Kužba küla; rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL1073,https://en.wikipedia.org/wiki/Komi_Republic,district,PL1073
521701,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521702,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521703,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521704,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521705,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521706,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521707,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521708,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521709,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521710,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521711,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521712,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
521713,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
521714,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
521715,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522051,Parma küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Parma küla,762.0,,False,Parma küla; Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL1276,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1276
522052,Kužba küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Kužba küla,768.0,,False,Kužba küla; Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL1020,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1020
522053,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL1268,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL1268
522062,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522063,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522064,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522065,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522066,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522067,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522068,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522069,Ust-Kulomi rajoon,rajoon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,,,,False,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL0199,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,region,PL0199
522070,Gami küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Võmi rajoon,Gami küla,641.0,,False,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0177,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0177
522071,Jönöddori küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,rajoon,rajoon,rajoon,Jönöddori küla,841.0,,False,Jönöddori küla; Gami külanõukogu; rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Võmi rajoon,Ust-Vymsky District,valmis,lookup:PL0940,https://en.wikipedia.org/wiki/Komi_Republic,district,PL0940
522072,Parma küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Parma küla,849.0,,False,Parma küla; Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0587,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0587
522073,Parma küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Parma küla,849.0,,False,Parma küla; Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0587,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0587
522074,Parma küla,küla,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Parma küla,849.0,,False,Parma küla; Ust-Kulomi rajoon; Komi Vabariik; Venemaa,Komi Vabariik,Komi Republic,Ust-Kulomi rajoon,Ust-Kulomsky District,valmis,lookup:PL0587,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0587
522723,Komi ANSV,regioon,Venemaa,Komi ANSV,Komi ANSV,Komi ANSV,,,,,,,False,Komi ANSV; Venemaa,Komi Vabariik,Komi Republic,,,valmis,lookup:PL1143,https://en.wikipedia.org/wiki/Komi_Republic,region,PL1143
524027,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524028,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524029,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524030,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524031,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524032,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524033,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524034,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524035,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524437,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
524438,Handi-Mansi autonoomne ringkond,küla,Venemaa,Tjumeni oblast,Tjumeni oblast,Tjumeni oblast,Belojarski rajoon,Belojarski rajoon,Belojarski rajoon,Handi-Mansi AR,906.0,,False,Handi-Mansi autonoomne ringkond; Belojarski rajoon; Tjumeni oblast; Venemaa,Handi-Mansi autonoomne ringkond – Jugra,Khanty-Mansi Autonomous Okrug – Yugra,Belojarski rajoon,Beloyarsky District,valmis,lookup:PL0189,https://en.wikipedia.org/wiki/List_of_districts_in_Russia,district,PL0189
