object_id,material,material_category
619266,jõhv,tekstiil
619266,tekstiil,tekstiil
619268,klaas,klaas
619268,nahk,nahk
619268,okaspuit,puit
619268,sang,puit
619269,lehtpuu,puit
619269,raud,metall
619270,lehtpuu,puit
619270,raud,metall
619271,okaspuit,puit
619271,raud,metall
619272,lehtpuu,puit
619272,okaspuit,puit
619272,raud,metall
619273,klaas,klaas
619274,metall,metall
619274,okaspuit,puit
619275,lina,puit
619275,lõng,puit
619275,paju,puit
619275,pajukoor,puit
619278,lehtpuu,puit
619279,okaspuit,puit
619281,okaspuit,puit
619287,puuvillane,tekstiil
619287,riie ja lõng,tekstiil
619288,linane,tekstiil
619288,puuvillane,tekstiil
619288,rombid ja ristid punase lõngaga,tekstiil
619289,linane,tekstiil
619289,punane lõng,tekstiil
619289,puuvillane,tekstiil
619289,riie,tekstiil
619290,lõng,tekstiil
619290,villane,tekstiil
619291,kask,puit
619292,lõng,tekstiil
619292,villane,tekstiil
619293,lina,tekstiil
619293,metall,metall
619294,vask,metall
619295,vask,metall
619296,toht,puit
619297,raud,metall
619298,kask,puit
619300,kuusk,puit
619301,kask,puit
619302,kask,puit
619304,värvilised riideribad,tekstiil
619304,looduslik kiud,tekstiil
619304,lõim,tekstiil
619304,puuvill,tekstiil
619305,katteriie,tekstiil
619305,pael,tekstiil
619305,roosa puuvillane,tekstiil
619305,siid,tekstiil
619306,poepael,tekstiil
619306,puuvillane,tekstiil
619306,sits (riidesort),tekstiil
619307,kask,puit
619307,lina,puit
619307,nahk,puit
619308,kask,puit
619308,käepide,
619308,raud,metall
619309,kask,puit
619309,raud,metall
619310,mänd,puit
619311,puit,puit
619312,lina,puit
619312,puit,puit
619313,linane,puit
619313,nöör,puit
619313,puit,puit
619314,tamm,puit
619315,raud,metall
619316,kivim,kivim
619316,toht,kivim
619317,kuusk,puit
619318,kask,puit
619318,kuusk,puit
619319,toht,puit
619320,kodukootud kangas,tekstiil
619320,linane,tekstiil
619321,mänd,puit
619322,haab,puit
619322,mänd,puit
619322,,puit
619322,kaas,puit
619323,kask,puit
619324,mänd,puit
619324,nöör,puit
619324,puuvillane,puit
619325,klaas,klaas
619325,kuusk,puit
619326,metall,puit
619326,puit,puit
619327,kask,puit
619327,toht,puit
619328,kask,puit
619329,lina,tekstiil
619329,pluusi,tekstiil
619329,puuvill,tekstiil
619329,,tekstiil
619330,lina,tekstiil
619330,piha,tekstiil
619330,puuvill,tekstiil
619330,,tekstiil
619331,kask,puit
619331,mänd,puit
619331,sang,puit
619332,lina,puit
619332,puit,puit
619333,puit,puit
619334,savi,keraamika
619336,lina,tekstiil
619336,nööp,tekstiil
619336,piha,tekstiil
619336,puuvill,tekstiil
619336,,tekstiil
619336,tehismaterjal,tekstiil
619337,hall,tekstiil
619337,villane,tekstiil
619338,raud,metall
619339,lehtpuu,puit
619345,kuusk,puit
619346,kuusk,puit
619347,kuusk,puit
619348,raud,metall
619349,haab,puit
619349,kadakas,puit
619349,kuusk,puit
619349,,puit
619349,vits,puit
619350,lõng,tekstiil
619350,villane,tekstiil
619351,savi,keraamika
619352,kask,puit
619352,raud,metall
619353,raud,metall
619354,raud,metall
619354,sang,
619354,vask,metall
619355,raud,metall
619356,vask,metall
619357,toht,puit
619358,kuusk,puit
619359,kuusk,puit
619360,kuusk,puit
619361,kask,puit
619361,nahk,nahk
619361,,
619361,kork,puit
619361,rihm,
619361,sarv,luu
619362,kuusk,puit
619362,nahk,nahk
619362,,
619362,rihm,
619362,sarv,luu
619362,veis,
619363,karusnahk,nahk
619363,nahk,nahk
619363,pargitud,nahk
619363,rebasenahk,nahk
619363,,nahk
619364,kask,puit
619364,raud,metall
619365,kuusk,puit
619366,raud,metall
619367,kask,puit
619367,nahk,nahk
619368,kask,puit
619368,raud,metall
619369,kask,puit
619369,kuusk,puit
619369,käepide,
619369,liikuv,
619369,metall,metall
619370,kuusk,puit
619371,raud,metall
619372,raud,metall
619373,malm,metall
619374,kork,puit
619374,kuusk,puit
619374,toht,puit
619375,raud,metall
619376,savi,keraamika
619376,toht,keraamika
619377,kask,puit
619378,kask,puit
619379,raud,metall
619380,kask,puit
619380,kuusk,puit
619380,,puit
619381,luu,luu
619381,sulg,luu
619382,raud,metall
619383,kuusk,puit
619384,mänd,puit
619385,liist,puit
619385,mänd,puit
619385,toht,puit
619386,toht,puit
619387,kask,puit
619387,raud,metall
619388,linane,tekstiil
619388,puuvillane,tekstiil
619389,linane,tekstiil
619389,puuvillane,tekstiil
619391,kask,puit
619392,lehtpuu,puit
619393,kask,puit
619393,metall,metall
619393,raudplekk,metall
619394,kask,puit
619394,kuusk,puit
619394,vars,puit
619395,kuusk,puit
619396,kask,puit
619396,kolk,puit
619396,lehtpuu,puit
619396,nahk,puit
619396,rihm,puit
619396,sirel,puit
619396,vars,puit
619397,kask,puit
619397,okaspuit,puit
619397,vars,puit
619398,mänd,puit
619398,nöör,puit
619398,takk,puit
619399,kask,puit
619400,lehtpuu,puit
619400,raud,metall
619401,lehtpuu,puit
619401,raud,metall
619402,kadakas,puit
619402,kuusk,puit
619402,toomingas,puit
619402,vits,puit
619403,kask,puit
619403,mänd,puit
619403,pulgad,puit
619404,lehtpuu,puit
619404,raud,metall
619405,kuusk,puit
619405,raud,metall
619406,mänd,puit
619407,kask,puit
619407,nahk,puit
619407,rihm,puit
619408,kask,puit
619409,kadakas,puit
619409,kask,puit
619409,mänd,puit
619409,vits,puit
619410,kett,
619410,käepide,puit
619410,metall,metall
619410,nahk,nahk
619410,noatupp ja kott,
619410,sarv,luu
619411,kapslite kestad,puit
619411,kapslitoos,puit
619411,luu,puit
619411,nahk,puit
619411,puit,puit
619411,püssirohutoos,puit
619411,rihm,puit
619411,haavlikott,puit
619411,vask,puit
619412,toht,puit
619412,toomingas,puit
619412,võru,puit
619413,toht,puit
619415,kask,puit
619416,kask,puit
619417,kask,puit
619418,nahk,puit
619418,puit,puit
619418,juured,puit
619418,rihm,puit
619419,kask,puit
619419,paju,puit
619419,toht,puit
619419,vits,puit
619420,niit,puit
619420,puuvill,puit
619420,toht,puit
619420,toomingas,puit
619420,võru,puit
619421,niit,puit
619421,puuvill,puit
619421,toht,puit
619423,kask,puit
619424,kask,puit
619424,mänd,puit
619425,kask,puit
619425,nahk,puit
619426,kask,puit
619426,nahk,nahk
619426,pannal,metall
619426,nuga,metall
619426,põdrasarvest plaat kotil,luu
619426,raud,metall
619426,rihm,nahk
619426,kott,nahk
619426,sarv,luu
619426,tupp,nahk
619426,noapide,puit
619427,luu,luu
619427,põhjapõder,luu
619428,kask,puit
619428,niit,tekstiil
619428,puuvill,tekstiil
619429,kask,puit
619432,kask,puit
619433,kask,puit
619433,niit,puit
619433,nöör,puit
619433,sang,puit
619433,toht,puit
619434,kask,puit
619435,toht,puit
619437,kask,puit
619460,savi,keraamika
619461,savi,keraamika
619462,toht,puit
619463,mänd,puit
619463,nöör,puit
619463,puuvill,puit
619464,kask,metall
619465,kuusk,puit
619465,metall,metall
619466,kask,puit
619466,raud,metall
619466,vars,
619468,kuusk,puit
619469,metall,metall
619469,nöör,tekstiil
619469,puit,puit
619470,puuvill,puit
619470,rihm,puit
619470,toht,puit
619471,mänd,puit
619471,nöör,puit
619471,puuvill,tekstiil
619472,jalg,puit
619472,kuusk,puit
619472,mänd,puit
619472,raud,puit
619473,paju,puit
619474,lehtpuu,puit
619474,raud,metall
619475,okaspuit,puit
619475,punn,puit
619475,toht,puit
619477,linane,tekstiil
619478,linane,tekstiil
619479,kask,puit
619480,savi,keraamika
619481,toht,puit
619482,kask,puit
619482,käepide,
619482,raud,metall
619482,tera,metall
619483,toht,puit
619484,kask,puit
619484,nöör,puit
619484,puuvill,puit
619484,takk,puit
619490,kuusk,puit
619490,nahk,nahk
619490,raud,metall
619491,kadakas,puit
619491,kuusk,puit
619491,vits,puit
619492,savi,keraamika
619493,kask,puit
619493,raud,metall
619493,tera,metall
619493,vars,
619494,kuusk,puit
619495,kask,puit
619495,keder,puit
619495,mänd,puit
619495,vars,puit
619496,lehtpuu,puit
619497,kask,puit
619498,toht,puit
619499,klaas,klaas
619500,mänd,puit
619501,kask,puit
619502,kommipaber,plastik
619502,niit,tekstiil
619502,nöör,tekstiil
619502,paber,paber
619502,puuvill,tekstiil
619502,õlg,puit
619503,kask,puit
619504,mänd,puit
619504,paju,puit
619504,sang,puit
619505,mänd,puit
619505,paju,puit
619505,sang,puit
619507,kask,puit
619509,toht,puit
619510,brokaat (riidesort),tekstiil
619510,lina,tekstiil
619510,siid,tekstiil
619511,karakul,nahk
619511,karusnahk,nahk
619511,lammas,nahk
619511,nahk,nahk
619511,pruun niit,nahk
619511,puuvill,nahk
619512,lina,tekstiil
619512,vill,tekstiil
619513,puuvill,tekstiil
619514,lina,tekstiil
619514,puuvill,tekstiil
619515,kask,puit
619516,kask,puit
619517,kask,puit
619518,kask,puit
619519,niin,puit
619519,sang,puit
619519,toht,puit
619520,kask,puit
619521,kuusk,puit
619522,kask,puit
619523,toht,puit
619524,heegelpits,tekstiil
619524,labasekoeline riie,tekstiil
619524,linane,tekstiil
619524,puuvill,tekstiil
619524,puuvillane,tekstiil
619524,riideriba,tekstiil
619525,kask,puit
619532,kaas,puit
619532,kask,puit
619532,kuusk,puit
619532,,puit
619532,vineer,puit
619544,villane,tekstiil
619545,kangas,tekstiil
619545,linane,tekstiil
619545,lõng,tekstiil
619545,niit,tekstiil
619545,puuvillane,tekstiil
619546,linane,tekstiil
619546,villane,tekstiil
619547,geomeetriline muster,tekstiil
619547,linane,tekstiil
619547,ruuduline kangas,tekstiil
619547,villane,tekstiil
619548,labane kangas,tekstiil
619548,linane,tekstiil
619548,lõng,tekstiil
619548,puuvillane,tekstiil
619548,riie,tekstiil
619549,heegelpits,tekstiil
619549,linane,tekstiil
619549,punane riie,tekstiil
619549,puuvillane,tekstiil
619549,valge kangas,tekstiil
619550,kude,tekstiil
619550,linane,tekstiil
619550,lõim,tekstiil
619550,villane,tekstiil
619551,kude,tekstiil
619551,linane,tekstiil
619551,lõim,tekstiil
619551,villane,tekstiil
619566,kude,tekstiil
619566,linane,tekstiil
619566,lõim,tekstiil
619566,punane lõng,tekstiil
619566,puuvillane,tekstiil
619570,niin,puit
619570,toht,puit
619571,niin,puit
619572,kask,puit
619572,raud,metall
619573,niin,puit
619573,toht,puit
619574,kask,puit
619575,kask,puit
619576,kask,puit
619577,kask,puit
619578,niin,puit
619579,toht,puit
619580,kask,puit
619581,kask,puit
619582,niin,puit
619582,toht,puit
619583,kask,puit
619584,kask,puit
619585,kask,puit
619587,kask,puit
619588,puit,puit
619588,vits,puit
619590,niin,puit
619591,lõng,tekstiil
619591,villane,tekstiil
619594,niin,puit
619596,kude,tekstiil
619596,linane,tekstiil
619596,lõim,tekstiil
619596,punane lõng,tekstiil
619596,puuvillane,tekstiil
619599,hõbe,metall
619600,kask,puit
619601,kask,puit
619601,raud,metall
619609,vill,tekstiil
619618,harjas,nahk
619618,lina,tekstiil
619621,paju,puit
619622,paju,puit
619623,paju,puit
619624,paju,puit
619625,paju,puit
619626,toht,puit
619627,toht,puit
619628,toht,puit
619629,toht,puit
619630,toht,puit
619631,lina,tekstiil
619632,malm,metall
619633,malm,metall
619634,kuusk,puit
619635,kuusk,puit
619636,haab,puit
619637,metall,metall
619637,puit,puit
619638,kask,puit
619639,kask,puit
619639,lina,tekstiil
619639,nahk,nahk
619640,kask,puit
619640,kuusk,puit
619640,lina,puit
619640,nöör,puit
619640,peeled,puit
619640,sõlg,puit
619640,piid,puit
619641,toht,puit
619642,kuusk,puit
619642,nöör,puit
619642,takk,puit
619643,raud,metall
619644,kask,puit
619645,kuusk,puit
619645,raud,metall
619646,kanep,tekstiil
619646,kude,tekstiil
619646,lõim,tekstiil
619646,villane,tekstiil
619647,kanep,tekstiil
619647,kude,tekstiil
619647,lõim,tekstiil
619647,villane,tekstiil
619649,kask,puit
619649,kuusk,puit
619650,kask,puit
619650,kuusk,puit
619651,kuusk,puit
619762,kanep,tekstiil
619762,kodukootud kangas,tekstiil
619762,lõng,tekstiil
619762,puuvill,tekstiil
619762,tikand,tekstiil
619762,vill,tekstiil
619762,värviline lõng,tekstiil
619764,kanep,tekstiil
619764,kanep,tekstiil
619764,kodukootud kangas,tekstiil
619764,punane riie,tekstiil
619764,puuvillane,tekstiil
619764,riie,tekstiil
619764,vill,tekstiil
619764,värviline lõng,tekstiil
619765,kanep,tekstiil
619765,kodukootud kangas,tekstiil
619765,tikand,tekstiil
619765,vill,tekstiil
619767,kanep,tekstiil
619767,kanep,tekstiil
619767,kodukootud kangas,tekstiil
619769,kanep,tekstiil
619769,kodukootud kangas,tekstiil
619769,vill,tekstiil
619770,kanep,tekstiil
619770,kodukootud kangas,tekstiil
619770,tikand,tekstiil
619770,vill,tekstiil
619771,kanep,tekstiil
619771,vill,tekstiil
619773,vill,tekstiil
619774,lõng,tekstiil
619774,villane,tekstiil
619775,puuvill,tekstiil
619775,vill,tekstiil
619776,klaas,tekstiil
619776,metall,tekstiil
619776,vill,tekstiil
619777,lõng,tekstiil
619777,villane,tekstiil
619785,mänd,puit
619786,metall,metall
619786,nahk,nahk
619786,puit,puit
619787,saviglasuur,keraamika
619788,kuusk,puit
619790,saviglasuur,keraamika
619797,kask,puit
619797,kuusk,puit
619797,laba,puit
619797,vars,puit
619798,kanep,metall
619798,nöör,metall
619798,raud,metall
619798,tila,metall
619798,rõngas,metall
619798,vask,metall
619799,kask,puit
619800,kartong,paber
619800,metall,metall
619802,mänd,puit
619802,raud,metall
619803,lehtpuu,
619803,present,
619803,tekstiil,
619804,lõng,tekstiil
619804,villane,tekstiil
619805,lõng,tekstiil
619805,villane,tekstiil
619806,lõng,tekstiil
619806,villane,tekstiil
619807,lehtpuu,puit
619808,kanep,puit
619808,okaspuit,puit
619808,puuvill,puit
619808,selis,puit
619808,ujukid,puit
619808,võrk,puit
619810,lõng,tekstiil
619810,villane,tekstiil
619811,lõng,tekstiil
619811,villane,tekstiil
619812,lõng,tekstiil
619812,villane,tekstiil
619813,õunapuu,puit
619814,õunapuu,puit
619816,savi,keraamika
619817,kasetoht,puit
619817,kask,puit
619817,kork,puit
619817,linane,puit
619817,puuvillane,puit
619817,selis,puit
619817,aluspael,puit
619817,ujukid,puit
619817,võrguniit,puit
619818,okaspuit,puit
619819,okaspuit,puit
619822,okaspuit,puit
619845,niin,puit
619859,niin,puit
619859,pärnaniin,puit
619860,käepide,
619860,pärn,puit
619860,raud,metall
619861,metall,metall
619861,puit,metall
619862,metall,metall
619862,puit,metall
619865,kuusk,puit
619866,raud,metall
619866,vits,metall
619867,puit,puit
619868,kask,puit
619869,juured,puit
619869,mänd,puit
619870,kuusk,puit
619871,kask,puit
619871,nöör,puit
619872,raud,metall
619873,raud,puit
619874,kask,puit
619875,kask,puit
619876,kask,puit
619877,kask,puit
619877,metall,metall
619878,kask,puit
619878,raud,metall
619879,kask,puit
619879,metall,metall
619880,kask,puit
619880,mänd,puit
619880,riiv,puit
619881,okaspuit,puit
619882,kask,puit
619882,kuusk,puit
619882,käepide,
619882,nahk,nahk
619882,raud,metall
619882,soonega kitsas laud,puit
619882,toht,puit
619883,lina,tekstiil
619883,puit,puit
619884,kask,puit
619884,kuusk,puit
619884,laba,puit
619884,vars,puit
619885,kask,puit
619885,raud,metall
619886,kask,puit
619886,nöör,puit
619887,juured,puit
619887,kuusk,puit
619887,nöör,puit
619887,,puit
619888,kask,puit
619889,kask,puit
619890,kask,puit
619891,saar,puit
619892,tamm,puit
619893,saar,puit
619894,õunapuu,puit
619895,õunapuu,puit
619896,kask,puit
619897,õunapuu,puit
619898,kask,puit
619899,kask,puit
619900,tamm,puit
619901,kask,puit
619901,kuusk,puit
619901,raud,metall
619902,lehtpuu,puit
619903,kask,puit
619904,kask,puit
619904,raud,puit
619905,kask,puit
619905,kuusk,puit
619905,pea,
619905,pulgad,puit
619905,saar,puit
619905,vars,
619906,haab,puit
619906,haar,puit
619906,kask,puit
619907,kask,puit
619907,kuusk,puit
619907,pea,puit
619907,piid,puit
619907,saar,puit
619907,vars,puit
619908,mänd,puit
619909,lepp,puit
619909,nöör,puit
619910,haab,puit
619910,kask,puit
619910,kuusk,puit
619910,lepp,puit
619910,pulgad,puit
619910,raam,puit
619910,saar,puit
619911,iste,puit
619911,kask,puit
619911,kuusk,puit
619912,kask,puit
619913,okaspuit,puit
619913,raud,metall
619914,metall,metall
619914,okaspuit,puit
619914,traat,metall
619915,kask,puit
619915,klaas,klaas
619915,kuusk,puit
619915,,
619915,raamid,
619915,raud,metall
619915,ukseraam,puit
619916,saar,puit
619917,kivim,kivim
619917,toht,puit
619918,kask,puit
619918,lint,
619918,raam,puit
619918,tekstiil,tekstiil
619918,vask,metall
619918,võru,puit
619919,kuusk,puit
619919,metall,metall
619919,nahk,nahk
619920,kuusk,puit
619920,raud,metall
619921,mänd,puit
619921,,puit
619921,kaas,puit
619921,toht,puit
619922,toht,puit
619923,toht,puit
619924,toht,puit
619925,toht,puit
619926,liist,puit
619926,toht,puit
619926,toomingas,puit
619927,toht,puit
619937,raud,metall
619938,kask,puit
619938,nael,metall
619938,nahk,nahk
619938,põhjapõder,nahk
619938,raud,metall
619939,kask,puit
619939,nahk,nahk
619939,raud,metall
619940,nahk,puit
619940,nöör,puit
619940,puit,puit
619940,pulgad,puit
619940,puuvill,puit
619940,rihm,puit
619940,toht,puit
619941,karusnahk,nahk
619941,puuvillane,nahk
619941,põhjapõder,nahk
619941,riideriba,nahk
619941,villane,nahk
619942,elektrijuhe,plastik
619942,karusnahk,nahk
619942,plastmass,plastik
619942,puuvillane,tekstiil
619942,põhjapõder,nahk
619942,riideriba,tekstiil
619942,riie,tekstiil
619942,villane,tekstiil
619943,nahk,nahk
619943,põhjapõder,nahk
619943,riideriba,nahk
619943,villane,nahk
619944,poeriie,tekstiil
619944,puuvillane,tekstiil
619946,juured,puit
619946,kuusk,puit
619946,vits,puit
619947,seeder,puit
619950,vask,metall
619954,kask,puit
619954,mänd,puit
619955,seeder,puit
619956,seeder,puit
619957,kask,puit
619957,käepide,
619957,tupp,puit
619957,nahk,nahk
619957,raud,metall
619957,tera,metall
619958,kask,puit
619958,nahk,nahk
619959,konservikarp,metall
619959,metall,metall
619959,nahk,nahk
619959,plaat,
619959,puit,puit
619959,raud,metall
619959,vask,metall
619960,alumiinium,metall
619960,puit,puit
619961,alumiinium,metall
619961,okaspuit,puit
619961,,
619961,kaas,
619962,seeder,puit
619963,kask,puit
619963,nahk,nahk
619963,raud,metall
619964,kask,puit
619965,kask,puit
619965,käepide,
619965,tupp,
619965,raud,metall
619965,tera,metall
619966,kask,puit
619966,ristipulk,puit
619966,seeder,puit
619967,kask,puit
619967,,puit
619967,toht,puit
619967,toomingas,puit
619967,võru,puit
619970,karusnahk,nahk
619970,nahk,nahk
619971,nahk,nahk
619973,kask,puit
619974,toht,puit
619974,toomingas,puit
619974,võru,puit
619975,kask,puit
619976,kuusk,puit
619976,nahk,puit
619977,kask,puit
619977,nahk,nahk
619977,toht,puit
619977,toomingas,puit
619977,võru,puit
619978,seeder,puit
619980,kuusk,puit
619981,lehtpuu,puit
619981,nöör,tekstiil
619981,pulk,puit
619981,puuvill,tekstiil
619982,metall,metall
619982,puuvill,metall
619982,traat,metall
619983,rõngas,
619983,pullud,
619983,puuvill,tekstiil
619983,raud,metall
619983,toht,puit
619983,võrk,tekstiil
619984,toht,puit
619984,toomingas,puit
619984,vits,puit
619985,mänd,puit
619985,toomingas,puit
619985,vits,puit
619986,raud,metall
619987,mänd,puit
619987,vask,metall
619987,võrk,tekstiil
619988,raud,puit
619989,kuusk,puit
619990,mänd,puit
619990,toomingas,puit
619990,vits,puit
619991,savi,keraamika
619992,niit,puit
619992,puuvill,puit
619992,toht,puit
619993,raud,metall
619994,toht,puit
619995,nahk,nahk
619995,niit,tekstiil
619995,puuvill,tekstiil
619996,nahk,nahk
619996,niit,tekstiil
619996,puuvill,tekstiil
619997,savi,keraamika
619998,pullud,puit
619998,puuvill,tekstiil
619998,raud,metall
619998,rõngad,puit
619998,toht,puit
619999,kaladi,puit
619999,piirits,puit
619999,kask,puit
619999,kuusk,puit
619999,pulk,puit
619999,puuvill,puit
620000,puit,puit
620000,tehismaterjal,puit
620000,vakstust istmekate,puit
620001,kask,puit
620001,raud,metall
620003,kask,puit
620004,mänd,puit
620005,lina,puit
620005,nöör,puit
620005,toht,puit
620006,savi,keraamika
620007,alusraam,
620007,kuusk,puit
620007,lõiketera,metall
