object_id,place_id,koht,place_raw,Riik,Riik_clean,Riik_eng_clean,"Regioon (oblast, vabariik, ringkond)",Regioon_clean,Regioon_eng,Regioon_eng_clean,Ringkond,Ringkond_clean,Ringkond_eng_clean,Rajoon_est,Rajoon_clean,Rajoon_eng,Rajoon_eng_clean,local_admin,küla,Küla_clean,küla_eng,Küla_eng_clean,lat,lon,coords_source,place_key
519430,PL00573,Turja küla; Knjazpogostski rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52367.0,52367,,,,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,52371,Turja küla,Turja küla,Turja küla,Turja küla,92.0,,,venemaa|komi vabariik||knjazpogostski rajoon|turja küla
519431,PL00569,Knjazpogostski rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52367.0,52367,,,,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,37,,,,,,,,venemaa|komi vabariik||knjazpogostski rajoon|
519433,PL00569,Knjazpogostski rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52367.0,52367,,,,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,37,,,,,,,,venemaa|komi vabariik||knjazpogostski rajoon|
519800,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
519800,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520181,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520181,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520182,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520182,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520183,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520183,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520184,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520184,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520185,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520185,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520186,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520186,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520187,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520187,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520188,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520188,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520189,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520189,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520190,PL00357,Mishkino rajoon; Bashkortostani Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Bashkortostani Vabariik,Bashkortostani Vabariik,52379.0,52379,,,,Mishkino rajoon,Mishkino rajoon,Mishkinsky District,Mishkinsky District,192,,,,,,,,venemaa|bashkortostani vabariik||mishkino rajoon|
520190,PL01117,Gainõ rajoon; Permi-Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Permi-Komi Vabariik,Permi-Komi Vabariik,52383.0,52383,,,,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,Gainõ rajoon,192,,,,,,,,venemaa|permi-komi vabariik||gainõ rajoon|
520191,PL00569,Knjazpogostski rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52367.0,52367,,,,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,37,,,,,,,,venemaa|komi vabariik||knjazpogostski rajoon|
520193,PL00567,Gani küla; Izhma rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52385.0,52385,,,,Izhma rajoon,Izhma rajoon,Izhemsky District,Izhemsky District,52387,Gani küla,Gani küla,Gani küla,Gani küla,272.0,,,venemaa|komi vabariik||izhma rajoon|gani küla
520194,PL00569,Knjazpogostski rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52367.0,52367,,,,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,37,,,,,,,,venemaa|komi vabariik||knjazpogostski rajoon|
520196,PL00569,Knjazpogostski rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52367.0,52367,,,,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,37,,,,,,,,venemaa|komi vabariik||knjazpogostski rajoon|
520603,PL00941,Šereganovo küla; Morko rajoon; Mari ANSV; Venemaa,,Venemaa,Venemaa,Russia,Mari ANSV,Mari ANSV,52389.0,52389,,,,Morko rajoon,Morko rajoon,Morkinsky District,Morkinsky District,52391,Šereganovo küla,Šereganovo küla,Šereganovo küla,Šereganovo küla,52392.0,,,venemaa|mari ansv||morko rajoon|šereganovo küla
520617,PL00569,Knjazpogostski rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52367.0,52367,,,,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,37,,,,,,,,venemaa|komi vabariik||knjazpogostski rajoon|
521055,PL00569,Knjazpogostski rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52367.0,52367,,,,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,Knjazpogostski rajoon,37,,,,,,,,venemaa|komi vabariik||knjazpogostski rajoon|
521362,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521363,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521366,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521368,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521370,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521371,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521372,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521373,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521374,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521375,PL00617,Rimja küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52399,Rimja küla,Rimja küla,Rimja küla,Rimja küla,384.0,,,venemaa|komi vabariik||ust-võmi rajoon|rimja küla
521376,PL00617,Rimja küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52399,Rimja küla,Rimja küla,Rimja küla,Rimja küla,384.0,,,venemaa|komi vabariik||ust-võmi rajoon|rimja küla
521377,PL00617,Rimja küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52399,Rimja küla,Rimja küla,Rimja küla,Rimja küla,384.0,,,venemaa|komi vabariik||ust-võmi rajoon|rimja küla
521378,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,409,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521378,PL00613,Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,409,,,,,,,,venemaa|komi vabariik||ust-võmi rajoon|
521379,PL00615,Gami külakond; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52402,Gami külakond,Gami külakond,Gami külakond,Gami külakond,418.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami külakond
521379,PL00616,Jönöddori küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52404,Jönöddori küla,Jönöddori küla,Jönöddori küla,Jönöddori küla,418.0,,,venemaa|komi vabariik||ust-võmi rajoon|jönöddori küla
521380,PL00613,Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,427,,,,,,,,venemaa|komi vabariik||ust-võmi rajoon|
521381,PL00615,Gami külakond; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52402,Gami külakond,Gami külakond,Gami külakond,Gami külakond,418.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami külakond
521381,PL00616,Jönöddori küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52404,Jönöddori küla,Jönöddori küla,Jönöddori küla,Jönöddori küla,418.0,,,venemaa|komi vabariik||ust-võmi rajoon|jönöddori küla
521382,PL00615,Gami külakond; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52402,Gami külakond,Gami külakond,Gami külakond,Gami külakond,418.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami külakond
521382,PL00616,Jönöddori küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52404,Jönöddori küla,Jönöddori küla,Jönöddori küla,Jönöddori küla,418.0,,,venemaa|komi vabariik||ust-võmi rajoon|jönöddori küla
521383,PL00611,Gami administratiivne üksus; Ust-Võm rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võm rajoon,Ust-Võm rajoon,Ust-Vymsky District,Ust-Vymsky District,52406,Gami administratiivne üksus,Gami administratiivne üksus,Gami administratiivne üksus,Gami administratiivne üksus,449.0,,,venemaa|komi vabariik||ust-võm rajoon|gami administratiivne üksus
521383,PL00612,Kadzes küla; Ust-Võm rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võm rajoon,Ust-Võm rajoon,Ust-Vymsky District,Ust-Vymsky District,52408,Kadzes küla,Kadzes küla,Kadzes küla,Kadzes küla,449.0,,,venemaa|komi vabariik||ust-võm rajoon|kadzes küla
521384,PL00614,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52410,Gami küla,Gami küla,Gami küla,Gami küla,455.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami küla
521385,PL00614,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52410,Gami küla,Gami küla,Gami küla,Gami küla,455.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami küla
521386,PL00614,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52410,Gami küla,Gami küla,Gami küla,Gami küla,455.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami küla
521387,PL00614,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52410,Gami küla,Gami küla,Gami küla,Gami küla,455.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami küla
521388,PL00614,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52410,Gami küla,Gami küla,Gami küla,Gami küla,455.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami küla
521389,PL00614,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52410,Gami küla,Gami küla,Gami küla,Gami küla,455.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami küla
521390,PL00614,Gami küla; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,52410,Gami küla,Gami küla,Gami küla,Gami küla,455.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami küla
521581,PL00384,Ai-Pim jõgi; Surguti rajoon; Handi-Mansi RR administratiivne üksus; Venemaa,,Venemaa,Venemaa,Russia,Handi-Mansi RR administratiivne üksus,Handi-Mansi RR administratiivne üksus,52413.0,52413,,,,Surguti rajoon,Surguti rajoon,Surgutsky District,Surgutsky District,52415,Ai-Pim jõgi,Ai-Pim jõgi,Ai-Pim jõgi,Ai-Pim jõgi,527.0,,,venemaa|handi-mansi rr administratiivne üksus||surguti rajoon|ai-pim jõgi
521581,PL01224,Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,527.0,527,,,,,,,,,,,,,,,,venemaa|tjumeni oblast|||
521646,PL01233,Šurõškarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52419.0,52419,,,,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,536,,,,,,,,venemaa|tjumeni oblast||šurõškarõ rajoon|
521647,PL01233,Šurõškarõ rajoon; Tjumeni oblast; Venemaa,,Venemaa,Venemaa,Russia,Tjumeni oblast,Tjumeni oblast,52419.0,52419,,,,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,Šurõškarõ rajoon,536,,,,,,,,venemaa|tjumeni oblast||šurõškarõ rajoon|
521688,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521689,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521690,PL00599,Derevjanski küla; Ust-Kulom rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulom rajoon,Ust-Kulom rajoon,Ust-Kulomsky District,Ust-Kulomsky District,52421,Derevjanski küla,Derevjanski küla,Derevjanski küla,Derevjanski küla,599.0,,,venemaa|komi vabariik||ust-kulom rajoon|derevjanski küla
521691,PL00599,Derevjanski küla; Ust-Kulom rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulom rajoon,Ust-Kulom rajoon,Ust-Kulomsky District,Ust-Kulomsky District,52421,Derevjanski küla,Derevjanski küla,Derevjanski küla,Derevjanski küla,599.0,,,venemaa|komi vabariik||ust-kulom rajoon|derevjanski küla
521692,PL00599,Derevjanski küla; Ust-Kulom rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulom rajoon,Ust-Kulom rajoon,Ust-Kulomsky District,Ust-Kulomsky District,52421,Derevjanski küla,Derevjanski küla,Derevjanski küla,Derevjanski küla,599.0,,,venemaa|komi vabariik||ust-kulom rajoon|derevjanski küla
521693,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521698,PL00602,Ust-Kulomi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52394.0,52394,,,,Ust-Kulomi rajoon,Ust-Kulomi rajoon,Ust-Kulomsky District,Ust-Kulomsky District,323,,,,,,,,venemaa|komi vabariik||ust-kulomi rajoon|
521699,PL00579,Malaja-Kužba küla; rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52423.0,52423,,,,rajoon,rajoon,,rajoon District,,Malaja-Kužba küla,Malaja-Kužba küla,Malaja-Kužba küla,Malaja-Kužba küla,635.0,,,venemaa|komi vabariik||rajoon|malaja-kužba küla
521699,PL00582,Ust-Kulom; rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52425.0,52425,,,,rajoon,rajoon,,rajoon District,,Ust-Kulom,Ust-Kulom,Ust-Kulom,Ust-Kulom,635.0,,,venemaa|komi vabariik||rajoon|ust-kulom
521701,PL00614,Gami külanõukogu; Ust-Võmi rajoon; Komi Vabariik; Venemaa,,Venemaa,Venemaa,Russia,Komi Vabariik,Komi Vabariik,52397.0,52397,,,,Ust-Võmi rajoon,Ust-Võmi rajoon,Ust-Vymsky District,Ust-Vymsky District,Gami külanõukogu,Gami küla,Gami küla,Gami küla,Gami küla,641.0,,,venemaa|komi vabariik||ust-võmi rajoon|gami küla
